Impact,output-BillWeb-73,Severity,Title,"Bulletin
ID",output-Report-66,output-Gateway_Backup.76,output-MamWeb-70,output-MemDB-72,output-BillDB-75,Supersedes,output -WinJumpoff-68,output-BackUp-65,output-Mem&BillTest-95,Component KB,output-MemAPI-71,CVEs,Bulletin KB,"Date
Posted",Affected Component,Reboot,output-BillAPI-74,Affected Product
Remote Code Execution,False,Critical,Vulnerability in GDI+ Could Allow Remote Code Execution,MS13-054,False,False,False,False,False,,False,False,False,2835361,False,CVE-2013-3129,2848295,2013-07-09,DirectWrite,Yes,False,Windows Server 2012 (Server Core installation)
Remote Code Execution,False,Critical,Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Remote Code Execution,MS13-053,False,False,False,False,False,MS13-046[2829361],False,False,False,2850851,False,"CVE-2013-1300,CVE-2013-1340,CVE-2013-1345,CVE-2013-3129,CVE-2013-3167,CVE-2013-3172,CVE-2013-3173,CVE-2013-3660",2850851,2013-07-09,,Yes,False,Windows Server 2012
Remote Code Execution,False,Critical,Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Remote Code Execution,MS13-053,False,False,False,False,False,MS13-046[2829361],False,False,False,2850851,False,"CVE-2013-1300,CVE-2013-1340,CVE-2013-1345,CVE-2013-3129,CVE-2013-3167,CVE-2013-3172,CVE-2013-3173,CVE-2013-3660",2850851,2013-07-09,,Yes,False,Windows Server 2012 (Server Core installation)
Remote Code Execution,False,Critical,Vulnerabilities in .NET Framework and Silverlight Could Allow Remote Code Execution,MS13-052,False,False,False,False,False,,False,False,False,2832418,False,"CVE-2013-3129,CVE-2013-3131,CVE-2013-3132,CVE-2013-3133,CVE-2013-3134,CVE-2013-3171,CVE-2013-3178",2861561,2013-07-09,Microsoft .NET Framework 3.5,No,False,Windows Server 2012
Remote Code Execution,False,Critical,Vulnerabilities in .NET Framework and Silverlight Could Allow Remote Code Execution,MS13-052,False,False,False,False,False,,False,False,False,2832418,False,"CVE-2013-3129,CVE-2013-3131,CVE-2013-3132,CVE-2013-3133,CVE-2013-3134,CVE-2013-3171,CVE-2013-3178",2861561,2013-07-09,Microsoft .NET Framework 3.0 Service Pack 2,No,False,Windows Server 2012 (Server Core installation)
Remote Code Execution,False,Critical,Vulnerabilities in .NET Framework and Silverlight Could Allow Remote Code Execution,MS13-052,False,False,False,False,False,,False,False,False,2833959,False,"CVE-2013-3129,CVE-2013-3131,CVE-2013-3132,CVE-2013-3133,CVE-2013-3134,CVE-2013-3171,CVE-2013-3178",2861561,2013-07-09,Microsoft .NET Framework 3.5,No,False,Windows Server 2012
Remote Code Execution,False,Critical,Vulnerabilities in .NET Framework and Silverlight Could Allow Remote Code Execution,MS13-052,False,False,False,False,False,,False,False,False,2833959,False,"CVE-2013-3129,CVE-2013-3131,CVE-2013-3132,CVE-2013-3133,CVE-2013-3134,CVE-2013-3171,CVE-2013-3178",2861561,2013-07-09,Microsoft .NET Framework 3.5,No,False,Windows Server 2012 (Server Core installation)
Elevation of Privilege,False,Important,Vulnerabilities in .NET Framework and Silverlight Could Allow Remote Code Execution,MS13-052,False,False,False,False,False,,False,False,True,2840633,False,"CVE-2013-3129,CVE-2013-3131,CVE-2013-3132,CVE-2013-3133,CVE-2013-3134,CVE-2013-3171,CVE-2013-3178",2861561,2013-07-09,Microsoft .NET Framework 3.5,No,False,Windows Server 2012
Elevation of Privilege,False,Important,Vulnerabilities in .NET Framework and Silverlight Could Allow Remote Code Execution,MS13-052,False,False,False,False,False,,False,False,True,2840633,False,"CVE-2013-3129,CVE-2013-3131,CVE-2013-3132,CVE-2013-3133,CVE-2013-3134,CVE-2013-3171,CVE-2013-3178",2861561,2013-07-09,Microsoft .NET Framework 3.5,No,False,Windows Server 2012 (Server Core installation)
Elevation of Privilege,False,Important,Vulnerabilities in .NET Framework and Silverlight Could Allow Remote Code Execution,MS13-052,False,False,False,False,False,,False,False,False,2844289,False,"CVE-2013-3129,CVE-2013-3131,CVE-2013-3132,CVE-2013-3133,CVE-2013-3134,CVE-2013-3171,CVE-2013-3178",2861561,2013-07-09,Microsoft .NET Framework 3.5,No,False,Windows Server 2012
Elevation of Privilege,False,Important,Vulnerabilities in .NET Framework and Silverlight Could Allow Remote Code Execution,MS13-052,False,False,False,False,False,,False,False,False,2844289,False,"CVE-2013-3129,CVE-2013-3131,CVE-2013-3132,CVE-2013-3133,CVE-2013-3134,CVE-2013-3171,CVE-2013-3178",2861561,2013-07-09,Microsoft .NET Framework 3.5,No,False,Windows Server 2012 (Server Core installation)
Remote Code Execution,False,Critical,Vulnerabilities in .NET Framework and Silverlight Could Allow Remote Code Execution,MS13-052,False,False,False,False,False,,False,False,False,2833958,False,"CVE-2013-3129,CVE-2013-3131,CVE-2013-3132,CVE-2013-3133,CVE-2013-3134,CVE-2013-3171,CVE-2013-3178",2861561,2013-07-09,Microsoft .NET Framework 4.5,No,False,Windows Server 2012
Remote Code Execution,False,Critical,Vulnerabilities in .NET Framework and Silverlight Could Allow Remote Code Execution,MS13-052,False,False,False,False,False,,False,False,False,2833958,False,"CVE-2013-3129,CVE-2013-3131,CVE-2013-3132,CVE-2013-3133,CVE-2013-3134,CVE-2013-3171,CVE-2013-3178",2861561,2013-07-09,Microsoft .NET Framework 4.5,No,False,Windows Server 2012 (Server Core installation)
Elevation of Privilege,False,Important,Vulnerabilities in .NET Framework and Silverlight Could Allow Remote Code Execution,MS13-052,False,False,False,False,False,,False,False,True,2840632,False,"CVE-2013-3129,CVE-2013-3131,CVE-2013-3132,CVE-2013-3133,CVE-2013-3134,CVE-2013-3171,CVE-2013-3178",2861561,2013-07-09,Microsoft .NET Framework 4.5,No,False,Windows Server 2012
Elevation of Privilege,False,Important,Vulnerabilities in .NET Framework and Silverlight Could Allow Remote Code Execution,MS13-052,False,False,False,False,False,,False,False,True,2840632,False,"CVE-2013-3129,CVE-2013-3131,CVE-2013-3132,CVE-2013-3133,CVE-2013-3134,CVE-2013-3171,CVE-2013-3178",2861561,2013-07-09,Microsoft .NET Framework 4.5,No,False,Windows Server 2012 (Server Core installation)
Elevation of Privilege,False,Important,Vulnerability in Windows Print Spooler Components Could Allow Elevation of Privilege,MS13-050,False,False,False,False,False,,True,False,True,2839894,False,CVE-2013-1339,2839894,2013-06-11,,Yes,False,Windows Server 2012
Elevation of Privilege,False,Important,Vulnerability in Windows Print Spooler Components Could Allow Elevation of Privilege,MS13-050,False,False,False,False,False,,True,False,True,2839894,False,CVE-2013-1339,2839894,2013-06-11,,Yes,False,Windows Server 2012 (Server Core installation)
Denial of Service,False,Important,Vulnerability in Kernel-Mode Driver Could Allow Denial of Service,MS13-049,False,False,False,False,False,MS13-018[2790655],False,False,False,2845690,False,CVE-2013-3138,2845690,2013-06-11,,Yes,False,Windows Server 2012
Denial of Service,False,Important,Vulnerability in Kernel-Mode Driver Could Allow Denial of Service,MS13-049,False,False,False,False,False,MS13-018[2790655],False,False,False,2845690,False,CVE-2013-3138,2845690,2013-06-11,,Yes,False,Windows Server 2012 (Server Core installation)
Remote Code Execution,False,Moderate,Cumulative Security Update for Internet Explorer,MS13-047,False,False,False,False,False,MS13-037[2829530],False,False,False,2838727,False,"CVE-2013-3110,CVE-2013-3111,CVE-2013-3112,CVE-2013-3113,CVE-2013-3114,CVE-2013-3116,CVE-2013-3117,CVE-2013-3118,CVE-2013-3119,CVE-2013-3120,CVE-2013-3121,CVE-2013-3122,CVE-2013-3123,CVE-2013-3124,CVE-2013-3125,CVE-2013-3126,CVE-2013-3139,CVE-2013-3141,CVE-2013-3142",2838727,2013-06-11,Internet Explorer 10,Yes,False,Windows Server 2012
Not a Vulnerability,False,None,Vulnerabilities in Kernel-Mode Drivers Could Allow Elevation Of Privilege,MS13-046,False,False,False,False,False,MS13-036[2808735],False,False,False,2829361,False,"CVE-2013-1332,CVE-2013-1333,CVE-2013-1334",2840221,2013-05-14,,Yes,False,Windows Server 2012
Not a Vulnerability,False,None,Vulnerabilities in Kernel-Mode Drivers Could Allow Elevation Of Privilege,MS13-046,False,False,False,False,False,MS13-036[2808735],False,False,False,2829361,False,"CVE-2013-1332,CVE-2013-1333,CVE-2013-1334",2840221,2013-05-14,,Yes,False,Windows Server 2012 (Server Core installation)
Elevation of Privilege,False,Important,Vulnerabilities in Kernel-Mode Drivers Could Allow Elevation Of Privilege,MS13-046,False,False,False,False,False,,False,False,False,2830290,False,"CVE-2013-1332,CVE-2013-1333,CVE-2013-1334",2840221,2013-05-14,,Yes,False,Windows Server 2012
Elevation of Privilege,False,Important,Vulnerabilities in Kernel-Mode Drivers Could Allow Elevation Of Privilege,MS13-046,False,False,False,False,False,,False,False,False,2830290,False,"CVE-2013-1332,CVE-2013-1333,CVE-2013-1334",2840221,2013-05-14,,Yes,False,Windows Server 2012 (Server Core installation)
Spoofing,False,Important,Vulnerabilities in .NET Framework Could Allow Spoofing,MS13-040,False,False,False,False,False,,False,False,False,2804584,False,"CVE-2013-1336,CVE-2013-1337",2836440,2013-05-14,Microsoft .NET Framework 3.5,No,False,Windows Server 2012
Spoofing,False,Important,Vulnerabilities in .NET Framework Could Allow Spoofing,MS13-040,False,False,False,False,False,,False,False,False,2804584,False,"CVE-2013-1336,CVE-2013-1337",2836440,2013-05-14,Microsoft .NET Framework 3.5,No,False,Windows Server 2012 (Server Core installation)
Spoofing,False,Important,Vulnerabilities in .NET Framework Could Allow Spoofing,MS13-040,False,False,False,False,False,,False,False,False,2804583,False,"CVE-2013-1336,CVE-2013-1337",2836440,2013-05-14,Microsoft .NET Framework 4.5,No,False,Windows Server 2012
Spoofing,False,Important,Vulnerabilities in .NET Framework Could Allow Spoofing,MS13-040,False,False,False,False,False,,False,False,False,2804583,False,"CVE-2013-1336,CVE-2013-1337",2836440,2013-05-14,Microsoft .NET Framework 4.5,No,False,Windows Server 2012 (Server Core installation)
Denial of Service,False,Important,Vulnerability in HTTP.sys Could Allow Denial of Service,MS13-039,False,False,False,False,False,,False,False,False,2829254,False,CVE-2013-1305,2829254,2013-05-14,,Yes,False,Windows Server 2012
Denial of Service,False,Important,Vulnerability in HTTP.sys Could Allow Denial of Service,MS13-039,False,False,False,False,False,,False,False,False,2829254,False,CVE-2013-1305,2829254,2013-05-14,,Yes,False,Windows Server 2012 (Server Core installation)
Remote Code Execution,False,Moderate,Cumulative Security Update for Internet Explorer,MS13-037,False,False,False,False,False,MS13-028[2817183],False,False,False,2829530,False,"CVE-2013-0811,CVE-2013-1297,CVE-2013-1306,CVE-2013-1307,CVE-2013-1308,CVE-2013-1309,CVE-2013-1310,CVE-2013-1311,CVE-2013-1312,CVE-2013-1313,CVE-2013-2551,CVE-2013-3140",2829530,2013-05-14,Internet Explorer 10,Yes,False,Windows Server 2012
Elevation of Privilege,False,Important,Vulnerabilities in Kernel-Mode Driver Could Allow Elevation Of Privilege,MS13-036,False,False,False,False,False,MS13-016[2778344],False,False,False,2808735,False,"CVE-2013-1283,CVE-2013-1291,CVE-2013-1292,CVE-2013-1293",2829996,2013-04-09,,Yes,False,Windows Server 2012
Elevation of Privilege,False,Important,Vulnerabilities in Kernel-Mode Driver Could Allow Elevation Of Privilege,MS13-036,False,False,False,False,False,MS13-016[2778344],False,False,False,2808735,False,"CVE-2013-1283,CVE-2013-1291,CVE-2013-1292,CVE-2013-1293",2829996,2013-04-09,,Yes,False,Windows Server 2012 (Server Core installation)
Denial of Service,False,Important,Vulnerability in Active Directory Could Lead to Denial of Service,MS13-032,False,False,False,False,False,MS11-095[2626416],False,False,False,2772930,False,CVE-2013-1282,2830914,2013-04-09,Active Directory Services,Maybe,False,Windows Server 2012
Denial of Service,False,Important,Vulnerability in Active Directory Could Lead to Denial of Service,MS13-032,False,False,False,False,False,MS11-095[2626416],False,False,False,2772930,False,CVE-2013-1282,2830914,2013-04-09,Active Directory Services,Maybe,False,Windows Server 2012 (Server Core installation)
Elevation of Privilege,False,Important,Vulnerabilities in Windows Kernel Could Allow Elevation of Privilege,MS13-031,False,False,False,False,False,MS13-017[2799494],False,False,False,2813170,False,"CVE-2013-1284,CVE-2013-1294",2813170,2013-04-09,,Yes,False,Windows Server 2012
Elevation of Privilege,False,Important,Vulnerabilities in Windows Kernel Could Allow Elevation of Privilege,MS13-031,False,False,False,False,False,MS13-017[2799494],False,False,False,2813170,False,"CVE-2013-1284,CVE-2013-1294",2813170,2013-04-09,,Yes,False,Windows Server 2012 (Server Core installation)
Remote Code Execution,False,Moderate,Cumulative Security Update for Internet Explorer,MS13-028,False,False,False,False,False,"MS13-010[2797052],MS13-021[2809289]",False,False,False,2817183,False,"CVE-2013-1338,CVE-2013-2013,CVE-2013-2014",2817183,2013-04-09,Internet Explorer 10,Yes,False,Windows Server 2012
Elevation of Privilege,False,Important,Vulnerabilities in Kernel-Mode Drivers Could Allow Elevation Of Privilege,MS13-027,False,False,False,False,False,,True,False,True,2807986,False,"CVE-2013-1285,CVE-2013-1286,CVE-2013-1287",2807986,2013-03-12,,Yes,False,Windows Server 2012
Elevation of Privilege,False,Important,Vulnerabilities in Kernel-Mode Drivers Could Allow Elevation Of Privilege,MS13-027,False,False,False,False,False,,True,False,True,2807986,False,"CVE-2013-1285,CVE-2013-1286,CVE-2013-1287",2807986,2013-03-12,,Yes,False,Windows Server 2012 (Server Core installation)
Remote Code Execution,False,Moderate,Cumulative Security Update for Internet Explorer,MS13-021,False,False,False,False,False,MS13-009[2792100],False,False,False,2809289,False,"CVE-2013-0087,CVE-2013-0088,CVE-2013-0089,CVE-2013-0090,CVE-2013-0091,CVE-2013-0092,CVE-2013-0093,CVE-2013-0094,CVE-2013-1288",2809289,2013-03-12,Internet Explorer 10,Yes,False,Windows Server 2012
Denial of Service,False,Important,Vulnerability in TCP/IP Could Allow Denial of Service,MS13-018,False,False,False,False,False,,False,False,False,2790655,False,CVE-2013-0075,2790655,2013-02-12,,Yes,False,Windows Server 2012
Denial of Service,False,Important,Vulnerability in TCP/IP Could Allow Denial of Service,MS13-018,False,False,False,False,False,,False,False,False,2790655,False,CVE-2013-0075,2790655,2013-02-12,,Yes,False,Windows Server 2012 (Server Core installation)
Elevation of Privilege,False,Important,Vulnerabilities in Windows Kernel Could Allow Elevation of Privilege,MS13-017,False,False,False,False,False,,False,False,False,2799494,False,"CVE-2013-1278,CVE-2013-1279,CVE-2013-1280",2799494,2013-02-12,,Yes,False,Windows Server 2012
Elevation of Privilege,False,Important,Vulnerabilities in Windows Kernel Could Allow Elevation of Privilege,MS13-017,False,False,False,False,False,,False,False,False,2799494,False,"CVE-2013-1278,CVE-2013-1279,CVE-2013-1280",2799494,2013-02-12,,Yes,False,Windows Server 2012 (Server Core installation)
Not a Vulnerability,False,None,Vulnerabilities in Windows Kernel-Mode Driver Could Allow Elevation of Privilege,MS13-016,False,False,False,False,False,MS13-005[2778930],False,False,False,2778344,False,"CVE-2013-1248,CVE-2013-1249,CVE-2013-1250,CVE-2013-1251,CVE-2013-1252,CVE-2013-1253,CVE-2013-1254,CVE-2013-1255,CVE-2013-1256,CVE-2013-1257,CVE-2013-1258,CVE-2013-1259,CVE-2013-1260,CVE-2013-1261,CVE-2013-1262,CVE-2013-1263,CVE-2013-1264,CVE-2013-1265,CVE-2013-1266,CVE-2013-1267,CVE-2013-1268,CVE-2013-1269,CVE-2013-1270,CVE-2013-1271,CVE-2013-1272,CVE-2013-1273,CVE-2013-1274,CVE-2013-1275,CVE-2013-1276,CVE-2013-1277",2778344,2013-02-12,,Yes,False,Windows Server 2012
Not a Vulnerability,False,None,Vulnerabilities in Windows Kernel-Mode Driver Could Allow Elevation of Privilege,MS13-016,False,False,False,False,False,MS13-005[2778930],False,False,False,2778344,False,"CVE-2013-1248,CVE-2013-1249,CVE-2013-1250,CVE-2013-1251,CVE-2013-1252,CVE-2013-1253,CVE-2013-1254,CVE-2013-1255,CVE-2013-1256,CVE-2013-1257,CVE-2013-1258,CVE-2013-1259,CVE-2013-1260,CVE-2013-1261,CVE-2013-1262,CVE-2013-1263,CVE-2013-1264,CVE-2013-1265,CVE-2013-1266,CVE-2013-1267,CVE-2013-1268,CVE-2013-1269,CVE-2013-1270,CVE-2013-1271,CVE-2013-1272,CVE-2013-1273,CVE-2013-1274,CVE-2013-1275,CVE-2013-1276,CVE-2013-1277",2778344,2013-02-12,,Yes,False,Windows Server 2012 (Server Core installation)
Elevation of Privilege,False,Important,Vulnerability in .NET Framework Could Allow Elevation of Privilege,MS13-015,False,False,False,False,False,,False,False,False,2789650,False,CVE-2013-0073,2800277,2013-02-12,Microsoft .NET Framework 3.5,No,False,Windows Server 2012
Elevation of Privilege,False,Important,Vulnerability in .NET Framework Could Allow Elevation of Privilege,MS13-015,False,False,False,False,False,,False,False,False,2789650,False,CVE-2013-0073,2800277,2013-02-12,Microsoft .NET Framework 3.5,No,False,Windows Server 2012 (Server Core installation)
Elevation of Privilege,False,Important,Vulnerability in .NET Framework Could Allow Elevation of Privilege,MS13-015,False,False,False,False,False,,False,False,False,2789649,False,CVE-2013-0073,2800277,2013-02-12,Microsoft .NET Framework 4.5,No,False,Windows Server 2012
